id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
47006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_7
12020,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
13464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
46989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Class_7
55157,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
58434,1,0,1,1,0,0,0,2,0,0,0,1,1,0,0,4,1,2,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,2,0,0,0,4,0,4,0,0,10,0,0,2,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,6,0,7,0,0,0,0,Class_9
32434,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0,1,1,0,4,4,1,0,1,0,0,1,2,2,0,0,0,0,0,0,3,3,3,2,0,0,0,0,3,0,0,0,0,22,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,Class_6
44340,0,0,7,6,0,0,0,1,0,0,9,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,9,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,Class_6
3294,1,0,0,1,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,2,0,Class_2
23726,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,Class_3
61458,5,1,1,1,0,0,1,0,0,2,0,0,3,0,1,9,0,2,0,2,0,6,0,8,3,1,0,1,8,0,0,2,2,0,0,1,1,0,0,0,1,7,0,6,0,0,0,11,3,0,0,0,20,7,7,0,0,0,0,2,0,10,0,0,3,4,0,0,0,3,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,6,0,1,0,0,Class_9
59227,0,0,2,0,2,0,0,7,0,0,0,1,0,0,0,4,0,4,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,25,0,0,1,3,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,2,0,Class_9
44309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
13224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
17868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_2
56380,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,0,0,1,0,1,5,0,2,0,0,0,0,7,0,0,0,0,2,0,12,1,0,0,Class_8
51507,0,2,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,2,5,1,0,0,0,0,0,0,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,0,3,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,11,0,4,3,1,1,1,0,0,18,0,21,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,Class_8
48214,0,1,0,1,0,0,1,5,0,2,0,0,0,2,0,3,7,0,0,1,0,0,1,5,2,0,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,1,1,1,0,0,0,5,2,0,1,0,0,4,1,0,0,0,2,0,0,1,0,0,1,0,7,0,0,5,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,8,0,0,0,1,0,0,0,Class_7
48662,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,Class_8
34598,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
2119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
17899,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,Class_2
33414,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,Class_6
985,1,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,49,0,1,0,2,0,1,1,5,10,0,5,5,0,0,0,2,0,1,2,0,1,0,0,0,0,0,Class_1
14255,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_2
9289,3,0,0,3,0,0,0,1,1,2,1,0,0,6,0,2,0,3,0,0,0,1,0,2,10,0,0,0,1,0,0,0,2,1,0,0,0,1,0,3,0,0,0,3,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,1,0,Class_2
45905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,Class_7
27628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13,1,1,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_4
8152,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Class_2
18930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Class_3
59802,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,1,0,6,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,5,1,1,0,1,0,0,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,12,4,1,0,6,16,4,0,0,2,1,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,1,Class_9
45205,0,0,0,3,0,0,0,0,4,1,9,0,0,0,0,3,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,18,1,5,0,2,0,1,0,0,3,1,1,0,0,1,1,1,0,0,0,0,1,23,0,0,0,0,0,30,0,5,0,0,0,0,0,0,3,0,0,1,0,Class_6
12903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Class_2
53277,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
53558,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,1,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,6,5,0,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,Class_8
44733,0,0,1,1,0,0,0,5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,12,0,4,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,10,0,1,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Class_6
7265,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_2
45601,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,5,0,1,0,1,3,2,0,8,0,0,0,1,0,0,0,3,0,0,0,6,1,1,2,4,0,5,0,0,1,1,0,5,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,4,21,0,0,4,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,42,4,0,0,1,2,6,Class_6
20282,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,0,0,Class_3
10543,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,Class_2
45170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,17,0,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
95,0,2,0,0,0,2,2,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,3,0,0,1,0,0,1,9,0,3,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,Class_1
41110,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,0,1,0,0,1,2,0,1,4,3,2,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,7,0,1,0,9,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Class_6
2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,1,0,0,0,0,6,0,2,2,1,0,0,1,0,0,1,2,0,0,0,0,1,0,2,1,0,0,2,0,0,0,6,0,0,0,0,1,7,1,1,0,0,1,0,0,4,1,0,2,0,3,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,3,4,0,0,0,0,Class_2
45114,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,1,3,0,1,6,15,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,3,0,0,0,0,7,0,1,0,0,1,0,0,0,3,1,0,19,0,0,0,1,0,1,6,0,1,0,0,0,1,0,0,3,0,1,0,2,0,0,18,0,0,0,4,0,0,0,0,1,2,Class_6
6620,0,0,1,0,0,0,0,0,0,1,0,0,0,2,17,2,0,2,0,0,0,1,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,Class_2
642,0,0,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,2,0,2,0,1,0,5,3,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Class_1
12800,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
3336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
4221,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,0,0,0,0,0,Class_2
4830,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_2
53174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_8
40279,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Class_6
8955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,Class_2
7065,0,0,0,0,0,0,0,4,7,0,1,0,1,0,2,9,0,5,0,0,1,1,0,6,2,0,0,0,0,0,0,16,2,2,0,0,0,1,0,2,0,0,2,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,4,0,7,0,15,1,1,28,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,Class_2
20604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,Class_3
55649,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,2,0,0,1,0,0,0,0,0,1,1,4,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,14,0,1,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,Class_8
18126,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
40695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,4,0,0,1,1,0,0,0,0,0,4,2,0,7,0,0,4,0,0,0,4,0,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,Class_6
59970,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Class_9
61532,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,Class_9
30085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_5
10845,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,1,5,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,17,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,1,Class_2
31160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_5
51294,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_8
55186,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,28,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,3,4,0,0,1,0,2,1,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,5,0,0,0,Class_8
35878,0,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_6
4720,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,Class_2
3115,0,0,2,0,0,0,0,3,0,0,0,0,0,3,1,7,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,Class_2
